fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2023-07-02,20.0,1083.0,46.0,0,773.0,50.0,364.0,35.0,21.0
2023-07-03,19.0,1039.0,83.0,0,479.0,37.0,263.0,34.0,25.0
2023-07-04,24.0,943.0,97.0,0,803.0,59.0,299.0,48.0,29.0
2023-07-05,24.0,974.0,41.0,0,630.0,59.0,189.0,60.0,24.0
2023-07-06,19.0,1010.0,63.0,0,350.0,44.0,383.0,48.0,30.0
2023-07-07,22.0,1011.0,44.0,1,467.0,55.0,7.0,52.0,21.0
2023-07-08,28.0,985.0,57.0,1,506.0,74.0,315.0,62.0,25.0
2023-07-09,25.0,946.0,89.0,1,749.0,63.0,297.0,60.0,24.0
2023-07-10,29.0,1013.0,25.0,0,194.0,50.0,7.0,41.0,22.0
2023-07-11,21.0,1001.0,38.0,0,461.0,45.0,25.0,57.0,22.0
2023-07-12,19.0,1050.0,29.0,1,360.0,78.0,435.0,43.0,25.0
2023-07-13,28.0,1049.0,81.0,1,346.0,23.0,34.0,49.0,19.0
2023-07-14,22.0,1009.0,31.0,1,143.0,91.0,225.0,58.0,19.0
2023-07-15,21.0,1024.0,78.0,0,197.0,11.0,201.0,44.0,25.0
2023-07-16,25.0,1014.0,65.0,0,824.0,21.0,203.0,70.0,20.0
2023-07-17,29.0,961.0,62.0,0,736.0,94.0,163.0,43.0,30.0
2023-07-18,21.0,1001.0,27.0,1,276.0,16.0,377.0,44.0,18.0
2023-07-19,30.0,1002.0,92.0,0,673.0,50.0,358.0,36.0,28.0
2023-07-20,33.0,989.0,60.0,0,908.0,59.0,311.0,45.0,26.0
2023-07-21,25.0,1015.0,57.0,1,418.0,60.0,268.0,43.0,29.0
2023-07-22,33.0,1131.0,52.0,1,679.0,57.0,8.0,59.0,20.0
2023-07-23,17.0,937.0,79.0,1,245.0,41.0,21.0,41.0,19.0
2023-07-24,21.0,993.0,29.0,1,995.0,73.0,423.0,50.0,20.0
2023-07-25,25.0,983.0,38.0,1,295.0,48.0,104.0,47.0,19.0
2023-07-26,26.0,976.0,70.0,0,197.0,64.0,159.0,63.0,21.0
2023-07-27,23.0,981.0,85.0,0,315.0,62.0,0.0,48.0,32.0
2023-07-28,36.0,1035.0,28.0,1,843.0,19.0,21.0,53.0,18.0
2023-07-29,30.0,1078.0,98.0,0,465.0,32.0,89.0,65.0,24.0
2023-07-30,18.0,858.0,75.0,0,426.0,76.0,20.0,50.0,23.0
2023-07-31,31.0,974.0,51.0,1,135.0,42.0,211.0,52.0,20.0
2023-08-01,29.0,1091.0,58.0,1,467.0,52.0,453.0,31.0,20.0
2023-08-02,28.0,983.0,96.0,0,635.0,19.0,95.0,61.0,17.0
2023-08-03,23.0,1042.0,57.0,0,469.0,66.0,213.0,57.0,21.0
2023-08-04,17.0,939.0,79.0,0,679.0,34.0,477.0,44.0,25.0
2023-08-05,33.0,1024.0,44.0,1,110.0,6.0,248.0,42.0,23.0
2023-08-06,23.0,1035.0,74.0,1,232.0,79.0,112.0,44.0,31.0
2023-08-07,35.0,1031.0,78.0,1,140.0,42.0,316.0,45.0,20.0
2023-08-08,34.0,986.0,61.0,0,221.0,6.0,161.0,34.0,15.0
2023-08-09,31.0,974.0,62.0,0,498.0,83.0,177.0,49.0,19.0
2023-08-10,23.0,997.0,68.0,0,635.0,68.0,276.0,49.0,22.0
2023-08-11,36.0,999.0,85.0,1,904.0,66.0,416.0,36.0,22.0
2023-08-12,29.0,968.0,95.0,0,977.0,61.0,316.0,34.0,29.0
2023-08-13,18.0,963.0,62.0,1,549.0,64.0,68.0,59.0,15.0
2023-08-14,28.0,952.0,58.0,1,177.0,100.0,389.0,28.0,18.0
2023-08-15,31.0,925.0,39.0,1,595.0,66.0,377.0,68.0,18.0
2023-08-16,21.0,991.0,66.0,0,777.0,34.0,166.0,50.0,22.0
2023-08-17,27.0,1052.0,78.0,1,803.0,40.0,454.0,40.0,27.0
2023-08-18,20.0,1072.0,23.0,0,733.0,84.0,16.0,51.0,28.0
2023-08-19,30.0,1005.0,88.0,1,584.0,94.0,430.0,53.0,26.0
2023-08-20,21.0,1041.0,68.0,0,865.0,4.0,180.0,52.0,25.0
2023-08-21,22.0,937.0,94.0,1,448.0,65.0,410.0,44.0,19.0
2023-08-22,28.0,921.0,72.0,1,110.0,96.0,414.0,47.0,20.0
2023-08-23,23.0,1007.0,69.0,1,761.0,75.0,455.0,46.0,21.0
2023-08-24,26.0,1047.0,46.0,1,678.0,74.0,476.0,41.0,24.0
2023-08-25,24.0,976.0,75.0,0,935.0,39.0,302.0,46.0,29.0
2023-08-26,31.0,976.0,38.0,0,143.0,79.0,206.0,30.0,18.0
2023-08-27,30.0,1037.0,76.0,0,316.0,37.0,320.0,67.0,24.0
2023-08-28,18.0,1023.0,67.0,1,607.0,10.0,317.0,39.0,18.0
2023-08-29,22.0,985.0,59.0,0,211.0,86.0,365.0,51.0,29.0
2023-08-30,19.0,1050.0,42.0,1,420.0,18.0,232.0,41.0,14.0
2023-08-31,19.0,1047.0,70.0,1,567.0,93.0,365.0,39.0,23.0
2023-09-01,23.0,1031.0,21.0,0,123.0,95.0,367.0,46.0,30.0
2023-09-02,25.0,834.0,56.0,0,300.0,85.0,204.0,53.0,16.0
2023-09-03,30.0,1036.0,35.0,1,839.0,9.0,125.0,57.0,18.0
2023-09-04,20.0,992.0,97.0,0,296.0,48.0,242.0,57.0,26.0
2023-09-05,27.0,1061.0,27.0,1,418.0,9.0,113.0,48.0,16.0
2023-09-06,26.0,1056.0,81.0,0,107.0,28.0,242.0,56.0,25.0
2023-09-07,22.0,973.0,95.0,1,301.0,58.0,480.0,69.0,19.0
2023-09-08,26.0,962.0,93.0,1,547.0,12.0,282.0,70.0,8.0
2023-09-09,26.0,1018.0,93.0,0,694.0,27.0,201.0,52.0,31.0
2023-09-10,23.0,1001.0,34.0,1,413.0,51.0,275.0,48.0,14.0
2023-09-11,23.0,964.0,92.0,1,510.0,49.0,455.0,52.0,27.0
2023-09-12,25.0,1092.0,82.0,1,146.0,10.0,147.0,67.0,20.0
2023-09-13,28.0,982.0,48.0,0,389.0,85.0,266.0,53.0,21.0
2023-09-14,30.0,938.0,45.0,0,561.0,83.0,432.0,45.0,26.0
2023-09-15,32.0,1029.0,39.0,1,859.0,72.0,180.0,48.0,27.0
2023-09-16,18.0,992.0,88.0,0,184.0,47.0,471.0,55.0,30.0
2023-09-17,23.0,942.0,25.0,1,151.0,65.0,258.0,36.0,19.0
2023-09-18,30.0,936.0,44.0,1,113.0,36.0,126.0,48.0,15.0
2023-09-19,28.0,1047.0,23.0,1,895.0,39.0,168.0,48.0,23.0
2023-09-20,25.0,984.0,75.0,1,875.0,80.0,487.0,52.0,23.0
2023-09-21,35.0,1002.0,55.0,0,910.0,57.0,228.0,49.0,29.0
2023-09-22,23.0,1025.0,59.0,1,890.0,31.0,411.0,50.0,30.0
2023-09-23,37.0,1015.0,49.0,0,343.0,84.0,224.0,60.0,25.0
2023-09-24,35.0,1018.0,43.0,0,955.0,26.0,442.0,40.0,25.0
2023-09-25,27.0,1049.0,54.0,0,294.0,34.0,211.0,55.0,24.0
2023-09-26,27.0,989.0,89.0,1,951.0,32.0,444.0,33.0,29.0
2023-09-27,27.0,1015.0,56.0,0,351.0,11.0,164.0,51.0,27.0
2023-09-28,21.0,1037.0,86.0,0,765.0,30.0,114.0,58.0,24.0
2023-09-29,28.0,1063.0,68.0,1,777.0,25.0,100.0,60.0,27.0
2023-09-30,18.0,1083.0,96.0,0,670.0,53.0,200.0,46.0,31.0
2023-10-01,26.0,983.0,31.0,0,833.0,8.0,294.0,54.0,18.0
2023-10-02,24.0,1161.0,65.0,1,265.0,54.0,136.0,61.0,16.0
2023-10-03,40.0,963.0,77.0,1,985.0,42.0,414.0,56.0,27.0
2023-10-04,41.0,1042.0,73.0,1,149.0,72.0,393.0,50.0,28.0
2023-10-05,36.0,991.0,80.0,0,401.0,18.0,241.0,49.0,18.0
2023-10-06,29.0,987.0,51.0,1,117.0,63.0,340.0,48.0,11.0
2023-10-07,36.0,962.0,88.0,1,606.0,28.0,398.0,58.0,20.0
2023-10-08,44.0,981.0,36.0,0,938.0,98.0,269.0,44.0,23.0
2023-10-09,30.0,975.0,94.0,1,399.0,15.0,246.0,64.0,12.0
2023-10-10,30.0,946.0,70.0,0,288.0,76.0,47.0,31.0,18.0
2023-10-11,27.0,989.0,99.0,0,390.0,40.0,121.0,66.0,17.0
2023-10-12,41.0,964.0,67.0,0,349.0,85.0,412.0,60.0,19.0
2023-10-13,41.0,1055.0,40.0,1,252.0,88.0,70.0,37.0,16.0
2023-10-14,32.0,1032.0,46.0,0,906.0,51.0,461.0,64.0,17.0
2023-10-15,27.0,1014.0,93.0,0,670.0,4.0,43.0,53.0,16.0
2023-10-16,48.0,968.0,47.0,1,645.0,86.0,143.0,54.0,13.0
2023-10-17,35.0,1091.0,35.0,0,216.0,20.0,222.0,45.0,15.0
2023-10-18,25.0,1025.0,61.0,0,187.0,13.0,76.0,46.0,21.0
2023-10-19,31.0,940.0,43.0,1,272.0,100.0,81.0,33.0,17.0
2023-10-20,29.0,969.0,77.0,1,753.0,100.0,67.0,32.0,23.0
2023-10-21,35.0,981.0,64.0,1,180.0,48.0,46.0,39.0,15.0
2023-10-22,24.0,932.0,24.0,0,850.0,85.0,350.0,39.0,24.0
2023-10-23,30.0,907.0,82.0,0,962.0,45.0,115.0,43.0,23.0
2023-10-24,39.0,985.0,61.0,1,248.0,24.0,151.0,76.0,16.0
2023-10-25,30.0,1009.0,23.0,0,500.0,13.0,94.0,47.0,17.0
2023-10-26,24.0,1003.0,42.0,0,781.0,96.0,292.0,52.0,22.0
2023-10-27,25.0,1004.0,29.0,0,302.0,22.0,60.0,39.0,14.0
2023-10-28,26.0,1006.0,21.0,1,777.0,17.0,314.0,44.0,16.0
2023-10-29,30.0,1016.0,61.0,1,229.0,35.0,499.0,58.0,23.0
2023-10-30,37.0,1053.0,81.0,1,697.0,93.0,166.0,30.0,16.0
2023-10-31,35.0,1002.0,89.0,1,254.0,44.0,125.0,58.0,14.0
2023-11-01,28.0,971.0,21.0,1,427.0,95.0,24.0,43.0,19.0
2023-11-02,37.0,1101.0,29.0,1,704.0,29.0,165.0,45.0,18.0
2023-11-03,34.0,1065.0,90.0,0,707.0,67.0,67.0,54.0,24.0
2023-11-04,24.0,1056.0,75.0,0,546.0,14.0,477.0,49.0,27.0
2023-11-05,33.0,1014.0,40.0,0,305.0,48.0,435.0,41.0,21.0
2023-11-06,40.0,1073.0,59.0,0,257.0,22.0,120.0,54.0,27.0
2023-11-07,34.0,1059.0,39.0,0,115.0,31.0,323.0,48.0,17.0
2023-11-08,34.0,959.0,86.0,0,853.0,31.0,415.0,41.0,29.0
2023-11-09,26.0,902.0,71.0,1,592.0,19.0,177.0,64.0,12.0
2023-11-10,28.0,1004.0,22.0,1,161.0,8.0,189.0,52.0,12.0
2023-11-11,40.0,1055.0,84.0,1,341.0,68.0,2.0,54.0,13.0
2023-11-12,21.0,1061.0,89.0,1,460.0,67.0,147.0,42.0,26.0
2023-11-13,37.0,991.0,53.0,1,896.0,7.0,198.0,50.0,18.0
2023-11-14,25.0,1010.0,62.0,1,427.0,44.0,332.0,55.0,20.0
2023-11-15,25.0,1003.0,69.0,1,558.0,58.0,178.0,44.0,12.0
2023-11-16,21.0,1026.0,65.0,0,431.0,14.0,341.0,63.0,29.0
2023-11-17,32.0,970.0,35.0,1,237.0,48.0,211.0,50.0,9.0
2023-11-18,41.0,965.0,91.0,0,271.0,26.0,13.0,61.0,21.0
2023-11-19,33.0,953.0,65.0,0,161.0,88.0,218.0,53.0,20.0
2023-11-20,26.0,953.0,78.0,1,302.0,19.0,306.0,48.0,16.0
2023-11-21,29.0,1062.0,65.0,0,268.0,91.0,419.0,47.0,27.0
2023-11-22,34.0,1061.0,80.0,0,306.0,95.0,92.0,40.0,23.0
2023-11-23,40.0,990.0,51.0,1,909.0,85.0,433.0,32.0,15.0
2023-11-24,37.0,1025.0,25.0,1,618.0,25.0,398.0,35.0,23.0
2023-11-25,37.0,1026.0,70.0,1,567.0,1.0,405.0,53.0,18.0
2023-11-26,29.0,928.0,68.0,1,734.0,13.0,464.0,54.0,13.0
2023-11-27,30.0,1027.0,65.0,1,880.0,94.0,44.0,57.0,24.0
2023-11-28,26.0,1029.0,80.0,1,791.0,61.0,30.0,48.0,24.0
2023-11-29,26.0,994.0,33.0,0,211.0,30.0,159.0,43.0,17.0
2023-11-30,39.0,927.0,91.0,0,440.0,62.0,89.0,54.0,24.0
2023-12-01,26.0,931.0,39.0,0,574.0,34.0,151.0,51.0,23.0
2023-12-02,29.0,1051.0,72.0,1,784.0,53.0,176.0,69.0,8.0
2023-12-03,32.0,923.0,98.0,0,799.0,20.0,248.0,42.0,21.0
2023-12-04,43.0,1015.0,40.0,1,374.0,17.0,216.0,47.0,13.0
2023-12-05,29.0,947.0,66.0,1,943.0,59.0,211.0,45.0,11.0
2023-12-06,33.0,877.0,93.0,1,245.0,48.0,361.0,42.0,21.0
2023-12-07,31.0,1032.0,32.0,1,487.0,14.0,444.0,42.0,19.0
2023-12-08,37.0,968.0,83.0,1,150.0,18.0,219.0,71.0,15.0
2023-12-09,31.0,1051.0,61.0,0,175.0,33.0,334.0,41.0,15.0
2023-12-10,35.0,995.0,38.0,1,924.0,95.0,480.0,54.0,20.0
2023-12-11,35.0,1137.0,76.0,1,234.0,9.0,346.0,43.0,14.0
2023-12-12,36.0,1038.0,40.0,0,358.0,60.0,29.0,45.0,23.0
2023-12-13,42.0,1016.0,68.0,0,821.0,76.0,163.0,57.0,21.0
2023-12-14,33.0,1164.0,88.0,1,887.0,49.0,174.0,62.0,18.0
2023-12-15,23.0,999.0,84.0,0,684.0,32.0,245.0,73.0,22.0
2023-12-16,41.0,1056.0,54.0,0,394.0,98.0,496.0,47.0,20.0
2023-12-17,30.0,944.0,96.0,0,191.0,73.0,270.0,57.0,19.0
2023-12-18,32.0,898.0,24.0,1,856.0,38.0,245.0,45.0,13.0
2023-12-19,29.0,974.0,21.0,0,600.0,41.0,282.0,56.0,15.0
2023-12-20,32.0,1043.0,71.0,1,437.0,34.0,84.0,47.0,18.0
2023-12-21,25.0,927.0,21.0,1,602.0,20.0,181.0,40.0,9.0
2023-12-22,39.0,1013.0,80.0,0,368.0,81.0,301.0,49.0,17.0
2023-12-23,28.0,1061.0,27.0,1,913.0,100.0,464.0,40.0,22.0
2023-12-24,40.0,983.0,40.0,1,593.0,42.0,282.0,53.0,14.0
2023-12-25,36.0,931.0,94.0,1,274.0,59.0,379.0,24.0,21.0
2023-12-26,36.0,986.0,49.0,1,728.0,19.0,427.0,45.0,19.0
2023-12-27,32.0,1030.0,95.0,1,261.0,68.0,454.0,50.0,18.0
2023-12-28,27.0,981.0,21.0,0,928.0,30.0,455.0,52.0,24.0
2023-12-29,31.0,904.0,26.0,0,893.0,8.0,496.0,40.0,21.0
2023-12-30,39.0,1050.0,24.0,0,413.0,12.0,39.0,55.0,24.0
2023-12-31,31.0,982.0,71.0,1,616.0,91.0,291.0,44.0,17.0
2024-01-01,39.0,1034.0,98.0,0,850.0,56.0,290.0,57.0,23.0
2024-01-02,31.0,976.0,82.0,0,167.0,98.0,494.0,36.0,24.0
2024-01-03,29.0,1038.0,55.0,1,276.0,43.0,353.0,52.0,16.0
2024-01-04,31.0,892.0,77.0,1,978.0,65.0,65.0,47.0,17.0
2024-01-05,35.0,933.0,54.0,0,933.0,87.0,239.0,35.0,18.0
2024-01-06,30.0,946.0,49.0,0,442.0,7.0,314.0,37.0,16.0
2024-01-07,34.0,979.0,41.0,1,262.0,97.0,177.0,64.0,13.0
2024-01-08,30.0,1022.0,81.0,1,895.0,89.0,439.0,56.0,30.0
2024-01-09,35.0,1025.0,80.0,1,636.0,20.0,86.0,49.0,12.0
2024-01-10,35.0,978.0,65.0,0,319.0,79.0,200.0,51.0,21.0
2024-01-11,38.0,1011.0,64.0,0,996.0,19.0,440.0,56.0,22.0
2024-01-12,36.0,1040.0,84.0,0,936.0,52.0,349.0,58.0,17.0
2024-01-13,30.0,1038.0,61.0,0,818.0,51.0,227.0,53.0,14.0
2024-01-14,38.0,995.0,38.0,0,157.0,42.0,452.0,49.0,14.0
2024-01-15,32.0,983.0,84.0,1,438.0,59.0,234.0,52.0,16.0
2024-01-16,27.0,943.0,40.0,0,952.0,37.0,371.0,46.0,24.0
2024-01-17,36.0,932.0,36.0,1,101.0,37.0,43.0,47.0,17.0
2024-01-18,36.0,1112.0,35.0,0,862.0,72.0,3.0,50.0,22.0
2024-01-19,37.0,1085.0,77.0,1,286.0,13.0,57.0,63.0,11.0
2024-01-20,30.0,1058.0,68.0,0,347.0,35.0,466.0,45.0,16.0
2024-01-21,33.0,1099.0,67.0,0,728.0,45.0,357.0,53.0,29.0
2024-01-22,29.0,963.0,100.0,0,328.0,46.0,282.0,52.0,16.0
2024-01-23,32.0,1061.0,49.0,0,595.0,17.0,115.0,46.0,18.0
2024-01-24,41.0,1033.0,29.0,1,195.0,33.0,15.0,65.0,15.0
2024-01-25,37.0,908.0,85.0,0,613.0,67.0,442.0,72.0,17.0
2024-01-26,29.0,1028.0,48.0,0,390.0,32.0,171.0,73.0,10.0
2024-01-27,33.0,1039.0,59.0,1,884.0,80.0,283.0,43.0,16.0
2024-01-28,30.0,933.0,57.0,0,496.0,5.0,305.0,59.0,10.0
2024-01-29,35.0,974.0,38.0,1,789.0,76.0,176.0,57.0,12.0
2024-01-30,43.0,1003.0,72.0,1,366.0,19.0,72.0,55.0,19.0
2024-01-31,41.0,1044.0,55.0,0,482.0,70.0,291.0,58.0,20.0
2024-02-01,28.0,1063.0,98.0,1,699.0,31.0,168.0,35.0,13.0
2024-02-02,32.0,999.0,87.0,0,718.0,4.0,316.0,44.0,19.0
2024-02-03,37.0,938.0,75.0,0,229.0,19.0,102.0,41.0,11.0
2024-02-04,28.0,887.0,26.0,0,204.0,48.0,146.0,56.0,18.0
2024-02-05,24.0,998.0,20.0,0,409.0,41.0,9.0,48.0,19.0
2024-02-06,30.0,972.0,83.0,0,972.0,59.0,88.0,61.0,28.0
2024-02-07,40.0,1005.0,77.0,0,457.0,67.0,129.0,62.0,15.0
2024-02-08,22.0,1039.0,84.0,1,956.0,34.0,178.0,52.0,16.0
2024-02-09,35.0,1003.0,38.0,1,306.0,39.0,271.0,56.0,7.0
2024-02-10,25.0,948.0,34.0,0,613.0,85.0,1.0,43.0,20.0
2024-02-11,34.0,1032.0,86.0,1,180.0,65.0,126.0,65.0,12.0
2024-02-12,31.0,982.0,38.0,0,198.0,27.0,241.0,56.0,11.0
2024-02-13,39.0,1034.0,66.0,1,216.0,49.0,28.0,70.0,19.0
2024-02-14,31.0,1056.0,78.0,0,813.0,82.0,251.0,46.0,25.0
2024-02-15,41.0,1024.0,25.0,0,780.0,74.0,476.0,53.0,28.0
2024-02-16,39.0,1046.0,94.0,1,450.0,33.0,156.0,51.0,16.0
2024-02-17,38.0,1017.0,96.0,0,323.0,45.0,384.0,53.0,23.0
2024-02-18,37.0,979.0,51.0,1,822.0,99.0,237.0,59.0,18.0
2024-02-19,30.0,956.0,38.0,1,609.0,87.0,131.0,55.0,14.0
2024-02-20,33.0,976.0,89.0,1,884.0,41.0,247.0,54.0,15.0
2024-02-21,20.0,1038.0,59.0,1,780.0,14.0,161.0,37.0,16.0
2024-02-22,36.0,1058.0,84.0,1,864.0,72.0,121.0,48.0,17.0
2024-02-23,27.0,1021.0,68.0,1,955.0,88.0,397.0,53.0,27.0
2024-02-24,31.0,996.0,44.0,1,147.0,41.0,133.0,54.0,13.0
